id,name,category,categories,description,retailPrice,currency,clinicUsePrice,b2bPrice,price,shippingRate,image,images,badge,requiresConsult,consultProgramId,active,sortOrder,subStore,notificationEmails,shipStationEnabled,shipStationSku,shipStationIntegration,easyShipEnabled,easyShipSku,easyShipIntegration,netSuiteEnabled,netSuiteItemId,netSuiteIntegration
vyta-pnc-10mg-vial,Vyta- PNC 10mg (Single Vial),Peptides,Peptides,Single Vial,50.00,CAD,,,CA$50.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads/PNC%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/runway-uploads/PNC%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,pnc-10mg-vial,puramass,,,
vyta-dsip-10mg-case,Vyta- DSIP 10mg (Case),Peptides,Peptides,Case,1400.00,CAD,,,CA$1400.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/DSIP%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/DSIP%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,dsip-10mg-case,puramass,,,
vyta-dsip-10mg-vial,Vyta- DSIP 10mg (Single Vial),Peptides,Peptides,Single Vial,140.00,CAD,,,CA$140.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/DSIP%2010mg.jpg,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/DSIP%2010mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,dsip-10mg-vial,puramass,,,
vyta-ghrp-6-acetate-10mg-case,Vyta- GHRP 6 Acetate 10mg (Case),Peptides,Peptides,Case,1100.00,CAD,,,CA$1100.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/GHRP-6%20Acetate%2010mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/GHRP-6%20Acetate%2010mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ghrp-6-acetate-10mg-case,puramass,,,
vyta-ghrp-6-acetate-10mg-vial,Vyta- GHRP 6 Acetate 10mg (Single Vial),Peptides,Peptides,Single Vial,110.00,CAD,,,CA$110.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/GHRP-6%20Acetate%2010mg.jpg,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/GHRP-6%20Acetate%2010mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ghrp-6-acetate-10mg-vial,puramass,,,
vyta-ss31-50mg-case,Vyta- SS31 50mg (Case),Peptides,Peptides,Case,3500.00,CAD,,,CA$3500.00,,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/SS-31%2050mg.png,https://didnmcyrxgubgesiaatj.supabase.co/storage/v1/object/public/product-boxes/SS-31%2050mg.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ss31-50mg-case,puramass,,,
vyta-ss31-50mg-vial,Vyta- SS31 50mg (Single Vial),Peptides,Peptides,Single Vial,350.00,CAD,,,CA$350.00,,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/SS-31%2050mg.jpg,https://swpcvpkcfxihxmjpjqow.supabase.co/storage/v1/object/public/products/SS-31%2050mg.jpg,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ss31-50mg-vial,puramass,,,
vyta-ara290-10mg-case,Vyta- ARA290 10mg (Case),Peptides,Peptides,Case,1900.00,CAD,,,CA$1900.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789600237745-6kmr0h.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789600237745-6kmr0h.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ara290-10mg-case,puramass,,,
vyta-ara290-10mg-vial,Vyta- ARA290 10mg (Single Vial),Peptides,Peptides,Single Vial,190.00,CAD,,,CA$190.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789600223633-hfe0e.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789600223633-hfe0e.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,ara290-10mg-vial,puramass,,,
vyta-bpc-tb500-10mg-case,Vyta- BPC+ TB500 10mg (Case),Peptides,Peptides,Case,1250.00,CAD,,,CA$1250.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789740020114-f463.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789740020114-f463.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,bpc-tb500-10mg-case,puramass,,,
vyta-bpc-tb500-10mg-vial,Vyta- BPC+ TB500 10mg (Single Vial),Peptides,Peptides,Single Vial,125.00,CAD,,,CA$125.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789740005400-g8t51.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789740005400-g8t51.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,bpc-tb500-10mg-vial,puramass,,,
vyta-mots-c-10mg-case,Vyta- MOTS C 10mg (Case),Peptides,Peptides,Case,700.00,CAD,,,CA$700.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746373181-c8kzm4.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746373181-c8kzm4.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,mots-c-10mg-case,puramass,,,
vyta-mots-c-10mg-vial,Vyta- MOTS C 10mg (Single Vial),Peptides,Peptides,Single Vial,70.00,CAD,,,CA$70.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746387408-17h9s4.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746387408-17h9s4.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,mots-c-10mg-vial,puramass,,,
vyta-nad-1000mg-case,Vyta- NAD 1000mg (Case),Peptides,Peptides,Case,2000.00,CAD,,,CA$2000.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746796779-qkjn97.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746796779-qkjn97.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,nad-1000mg-case,puramass,,,
vyta-nad-1000mg-vial,Vyta- NAD 1000mg (Single Vial),Peptides,Peptides,Single Vial,200.00,CAD,,,CA$200.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746785157-cm1ggf.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746785157-cm1ggf.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,nad-1000mg-vial,puramass,,,
vyta-nad-500mg-case,Vyta- NAD 500mg (Case),Peptides,Peptides,Case,1000.00,CAD,,,CA$1000.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746943030-v27x8g.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746943030-v27x8g.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,nad-500mg-case,puramass,,,
vyta-nad-500mg-vial,Vyta- NAD 500mg (Single Vial),Peptides,Peptides,Single Vial,100.00,CAD,,,CA$100.00,,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746955719-ic61dn.png,https://xbpdqpmdecsoshzttthl.supabase.co/storage/v1/object/public/products/1789746955719-ic61dn.png,,false,,true,,,"codogmjo@gmail.com
01291978@proton.me
vytabiosciences@gmail.com",,,,true,nad-500mg-vial,puramass,,,
